id,name,entries,date,time,record_identifier,status,lat,lon,vmax,pres,34ne,34se,34sw,34nw,50ne,50se,50sw,50nw,64ne,64se,64sw,64nw,rmax
AL021960,ABBY,34,19600711,0,,TS,14.3,-63.5,55,,,,,,,,,,,,,,
AL021960,ABBY,34,19600711,600,,TS,14.5,-64.7,60,,,,,,,,,,,,,,
AL021960,ABBY,34,19600711,1200,,TS,14.7,-65.8,60,999.0,,,,,,,,,,,,,
AL021960,ABBY,34,19600711,1800,,TS,14.9,-67.3,55,1004.0,,,,,,,,,,,,,
AL021960,ABBY,34,19600712,0,,TS,14.9,-68.9,50,1005.0,,,,,,,,,,,,,
AL021960,ABBY,34,19600712,600,,TS,14.7,-70.4,50,1005.0,,,,,,,,,,,,,
AL021960,ABBY,34,19600712,1200,,TS,14.7,-71.9,50,1007.0,,,,,,,,,,,,,
AL021960,ABBY,34,19600712,1800,,TS,15.0,-73.2,50,,,,,,,,,,,,,,
AL021960,ABBY,34,19600713,0,,TS,15.2,-74.3,50,1004.0,,,,,,,,,,,,,
AL021960,ABBY,34,19600713,600,,TS,15.2,-75.4,50,,,,,,,,,,,,,,
AL021960,ABBY,34,19600713,1200,,TS,14.9,-76.7,45,1008.0,,,,,,,,,,,,,
AL021960,ABBY,34,19600713,1800,,TS,14.7,-78.1,45,,,,,,,,,,,,,,
AL021960,ABBY,34,19600714,0,,TS,14.7,-79.5,45,1004.0,,,,,,,,,,,,,
AL021960,ABBY,34,19600714,600,,TS,15.1,-81.0,50,,,,,,,,,,,,,,
AL021960,ABBY,34,19600714,1200,,TS,15.6,-82.5,55,,,,,,,,,,,,,,
AL021960,ABBY,34,19600714,1800,,TS,15.9,-83.9,55,,,,,,,,,,,,,,
AL021960,ABBY,34,19600715,0,,TS,16.1,-85.2,60,995.0,,,,,,,,,,,,,
AL021960,ABBY,34,19600715,600,L,HU,16.3,-86.6,70,,,,,,,,,,,,,,
AL021960,ABBY,34,19600715,1200,,HU,16.5,-88.0,70,,,,,,,,,,,,,,
AL021960,ABBY,34,19600715,1400,L,HU,16.5,-88.4,70,,,,,,,,,,,,,,
AL021960,ABBY,34,19600715,1800,,TS,16.6,-89.4,45,,,,,,,,,,,,,,
AL021960,ABBY,34,19600716,0,,TD,16.8,-90.6,30,,,,,,,,,,,,,,
AL021960,ABBY,34,19600716,600,,TD,17.1,-91.6,30,,,,,,,,,,,,,,
AL021960,ABBY,34,19600716,1200,,TD,17.5,-92.7,30,,,,,,,,,,,,,,
AL021960,ABBY,34,19600716,1800,,TD,18.0,-94.0,30,,,,,,,,,,,,,,
AL021960,ABBY,34,19600717,0,,TD,18.6,-95.3,30,,,,,,,,,,,,,,
AL021960,ABBY,34,19600717,600,,TD,19.4,-96.6,30,,,,,,,,,,,,,,
AL021960,ABBY,34,19600717,1200,,TD,20.5,-98.0,30,,,,,,,,,,,,,,
AL031960,BRENDA,46,19600727,1800,,TD,27.7,-85.1,30,,,,,,,,,,,,,,
AL031960,BRENDA,46,19600728,0,,TD,27.4,-85.5,30,,,,,,,,,,,,,,
AL031960,BRENDA,46,19600728,600,,TD,27.4,-85.4,30,,,,,,,,,,,,,,
AL031960,BRENDA,46,19600728,1200,,TS,27.6,-85.3,35,,,,,,,,,,,,,,
AL031960,BRENDA,46,19600728,1800,,TS,27.8,-85.3,35,,,,,,,,,,,,,,
AL031960,BRENDA,46,19600729,0,,TS,28.5,-85.0,35,,,,,,,,,,,,,,
AL031960,BRENDA,46,19600729,600,L,TS,29.7,-83.5,35,,,,,,,,,,,,,,
AL031960,BRENDA,46,19600729,1200,,TS,31.5,-81.8,55,1000.0,,,,,,,,,,,,,
AL031960,BRENDA,46,19600729,1800,,TS,32.8,-79.7,60,993.0,,,,,,,,,,,,,
AL031960,BRENDA,46,19600729,2100,L,TS,33.9,-78.2,60,993.0,,,,,,,,,,,,,
AL031960,BRENDA,46,19600730,0,,TS,34.6,-77.9,55,994.0,,,,,,,,,,,,,
AL031960,BRENDA,46,19600730,600,,TS,37.0,-76.5,50,993.0,,,,,,,,,,,,,
AL031960,BRENDA,46,19600730,1200,,TS,38.7,-75.3,50,992.0,,,,,,,,,,,,,
AL031960,BRENDA,46,19600730,1800,,TS,40.5,-73.8,50,991.0,,,,,,,,,,,,,
AL031960,BRENDA,46,19600731,0,,TS,43.0,-71.5,40,991.0,,,,,,,,,,,,,
AL031960,BRENDA,46,19600731,600,,EX,46.0,-69.3,35,992.0,,,,,,,,,,,,,
AL031960,BRENDA,46,19600731,1200,,EX,50.0,-68.6,35,990.0,,,,,,,,,,,,,
AL031960,BRENDA,46,19600731,1800,,EX,54.0,-68.3,35,986.0,,,,,,,,,,,,,
AL031960,BRENDA,46,19600801,0,,EX,58.0,-68.9,40,977.0,,,,,,,,,,,,,
AL031960,BRENDA,46,19600801,600,,EX,60.5,-69.5,45,976.0,,,,,,,,,,,,,
AL031960,BRENDA,46,19600801,1200,,EX,61.0,-71.5,45,976.0,,,,,,,,,,,,,
AL031960,BRENDA,46,19600801,1800,,EX,61.5,-75.0,40,980.0,,,,,,,,,,,,,
AL031960,BRENDA,46,19600802,0,,EX,60.5,-77.5,35,982.0,,,,,,,,,,,,,
AL031960,BRENDA,46,19600802,600,,EX,58.0,-79.5,35,983.0,,,,,,,,,,,,,
AL031960,BRENDA,46,19600802,1200,,EX,56.0,-80.0,35,983.0,,,,,,,,,,,,,
AL031960,BRENDA,46,19600802,1800,,EX,55.5,-76.0,30,984.0,,,,,,,,,,,,,
AL031960,BRENDA,46,19600803,0,,EX,55.5,-71.0,30,984.0,,,,,,,,,,,,,
AL031960,BRENDA,46,19600803,600,,EX,55.7,-68.0,30,984.0,,,,,,,,,,,,,
AL031960,BRENDA,46,19600803,1200,,EX,56.0,-67.0,30,984.0,,,,,,,,,,,,,
AL031960,BRENDA,46,19600803,1800,,EX,56.4,-66.0,30,985.0,,,,,,,,,,,,,
AL031960,BRENDA,46,19600804,0,,EX,56.7,-66.0,30,986.0,,,,,,,,,,,,,
AL031960,BRENDA,46,19600804,600,,EX,57.0,-66.0,30,986.0,,,,,,,,,,,,,
AL031960,BRENDA,46,19600804,1200,,EX,57.2,-66.0,30,987.0,,,,,,,,,,,,,
AL031960,BRENDA,46,19600804,1800,,EX,57.5,-66.0,25,989.0,,,,,,,,,,,,,
AL031960,BRENDA,46,19600805,0,,EX,58.0,-66.0,25,992.0,,,,,,,,,,,,,
AL031960,BRENDA,46,19600805,600,,EX,59.0,-68.0,25,995.0,,,,,,,,,,,,,
AL031960,BRENDA,46,19600805,1200,,EX,59.5,-70.5,20,998.0,,,,,,,,,,,,,
AL031960,BRENDA,46,19600805,1800,,EX,59.8,-71.0,20,1000.0,,,,,,,,,,,,,
AL031960,BRENDA,46,19600806,0,,EX,59.5,-72.0,20,1003.0,,,,,,,,,,,,,
AL031960,BRENDA,46,19600806,600,,EX,59.0,-73.5,20,1005.0,,,,,,,,,,,,,
AL031960,BRENDA,46,19600806,1200,,EX,58.2,-72.0,20,1006.0,,,,,,,,,,,,,
AL031960,BRENDA,46,19600806,1800,,EX,57.8,-69.0,20,1006.0,,,,,,,,,,,,,
AL031960,BRENDA,46,19600807,0,,EX,57.5,-66.0,20,1007.0,,,,,,,,,,,,,
AL031960,BRENDA,46,19600807,600,,EX,57.0,-64.0,20,1007.0,,,,,,,,,,,,,
AL031960,BRENDA,46,19600807,1200,,EX,56.2,-62.0,20,1006.0,,,,,,,,,,,,,
AL031960,BRENDA,46,19600807,1800,,EX,56.0,-60.0,20,1005.0,,,,,,,,,,,,,
AL041960,CLEO,14,19600817,1800,,TD,26.0,-74.7,25,,,,,,,,,,,,,,
AL041960,CLEO,14,19600818,0,,TD,25.5,-74.3,30,,,,,,,,,,,,,,
AL041960,CLEO,14,19600818,600,,TS,25.7,-73.5,45,,,,,,,,,,,,,,
AL041960,CLEO,14,19600818,1200,,TS,26.6,-72.7,60,997.0,,,,,,,,,,,,,
AL041960,CLEO,14,19600818,1800,,HU,27.8,-71.8,65,,,,,,,,,,,,,,
AL041960,CLEO,14,19600819,0,,HU,29.3,-71.0,70,,,,,,,,,,,,,,
AL041960,CLEO,14,19600819,600,,HU,31.0,-70.2,75,,,,,,,,,,,,,,
AL041960,CLEO,14,19600819,1200,,HU,33.1,-69.4,75,999.0,,,,,,,,,,,,,
AL041960,CLEO,14,19600819,1800,,HU,35.4,-68.6,75,995.0,,,,,,,,,,,,,
AL041960,CLEO,14,19600820,0,,HU,37.7,-67.8,70,997.0,,,,,,,,,,,,,
AL041960,CLEO,14,19600820,600,,HU,40.0,-66.8,70,,,,,,,,,,,,,,
AL041960,CLEO,14,19600820,1200,,TS,42.2,-65.2,60,,,,,,,,,,,,,,
AL041960,CLEO,14,19600820,1800,,TS,43.6,-63.4,45,,,,,,,,,,,,,,
AL041960,CLEO,14,19600821,0,,TS,44.2,-60.5,35,,,,,,,,,,,,,,
AL051960,DONNA,72,19600829,1800,,TD,10.2,-22.8,25,,,,,,,,,,,,,,
AL051960,DONNA,72,19600830,0,,TD,10.1,-24.2,25,,,,,,,,,,,,,,
AL051960,DONNA,72,19600830,600,,TD,10.2,-25.5,25,,,,,,,,,,,,,,
AL051960,DONNA,72,19600830,1200,,TD,10.3,-26.9,25,,,,,,,,,,,,,,
AL051960,DONNA,72,19600830,1800,,TD,10.5,-28.4,25,,,,,,,,,,,,,,
AL051960,DONNA,72,19600831,0,,TD,10.7,-30.0,30,,,,,,,,,,,,,,
AL051960,DONNA,72,19600831,600,,TD,10.9,-31.6,30,,,,,,,,,,,,,,
AL051960,DONNA,72,19600831,1200,,TS,11.1,-33.1,35,,,,,,,,,,,,,,
AL051960,DONNA,72,19600831,1800,,TS,11.4,-34.6,35,,,,,,,,,,,,,,
AL051960,DONNA,72,19600901,0,,TS,11.7,-36.2,40,,,,,,,,,,,,,,
AL051960,DONNA,72,19600901,600,,TS,12.0,-37.8,50,,,,,,,,,,,,,,
AL051960,DONNA,72,19600901,1200,,TS,12.3,-39.4,55,,,,,,,,,,,,,,
AL051960,DONNA,72,19600901,1800,,HU,12.6,-41.1,65,,,,,,,,,,,,,,
AL051960,DONNA,72,19600902,0,,HU,12.9,-42.8,70,,,,,,,,,,,,,,
AL051960,DONNA,72,19600902,600,,HU,13.3,-44.3,75,,,,,,,,,,,,,,
AL051960,DONNA,72,19600902,1200,,HU,13.6,-45.8,85,,,,,,,,,,,,,,
AL051960,DONNA,72,19600902,1800,,HU,13.9,-47.6,95,973.0,,,,,,,,,,,,,
AL051960,DONNA,72,19600903,0,,HU,14.3,-49.4,100,,,,,,,,,,,,,,
AL051960,DONNA,72,19600903,600,,HU,14.7,-51.2,105,,,,,,,,,,,,,,
AL051960,DONNA,72,19600903,1200,,HU,15.3,-53.1,105,962.0,,,,,,,,,,,,,
AL051960,DONNA,72,19600903,1800,,HU,15.9,-55.0,105,,,,,,,,,,,,,,
AL051960,DONNA,72,19600904,0,,HU,16.4,-56.6,110,,,,,,,,,,,,,,
AL051960,DONNA,72,19600904,600,,HU,16.6,-58.2,110,,,,,,,,,,,,,,
AL051960,DONNA,72,19600904,1200,,HU,16.9,-59.7,110,958.0,,,,,,,,,,,,,
AL051960,DONNA,72,19600904,1800,,HU,17.4,-60.9,110,,,,,,,,,,,,,,
AL051960,DONNA,72,19600904,2200,L,HU,17.7,-61.8,110,,,,,,,,,,,,,,
AL051960,DONNA,72,19600905,0,,HU,17.8,-62.1,110,956.0,,,,,,,,,,,,,
AL051960,DONNA,72,19600905,400,L,HU,18.1,-63.0,110,952.0,,,,,,,,,,,,,
AL051960,DONNA,72,19600905,600,,HU,18.3,-63.4,110,952.0,,,,,,,,,,,,,
AL051960,DONNA,72,19600905,1200,,HU,19.1,-64.8,110,958.0,,,,,,,,,,,,,
AL051960,DONNA,72,19600905,1800,,HU,19.7,-65.8,110,956.0,,,,,,,,,,,,,
AL051960,DONNA,72,19600906,0,,HU,20.1,-66.5,115,941.0,,,,,,,,,,,,,
AL051960,DONNA,72,19600906,600,,HU,20.6,-67.5,115,,,,,,,,,,,,,,
AL051960,DONNA,72,19600906,1200,,HU,21.2,-68.3,120,940.0,,,,,,,,,,,,,
AL051960,DONNA,72,19600906,1800,,HU,21.5,-68.9,120,940.0,,,,,,,,,,,,,
AL051960,DONNA,72,19600907,0,,HU,21.8,-69.7,125,932.0,,,,,,,,,,,,,
AL051960,DONNA,72,19600907,600,,HU,22.0,-70.5,120,,,,,,,,,,,,,,
AL051960,DONNA,72,19600907,1200,,HU,22.1,-71.3,110,948.0,,,,,,,,,,,,,
AL051960,DONNA,72,19600907,1800,,HU,22.1,-72.3,110,,,,,,,,,,,,,,
AL051960,DONNA,72,19600908,0,,HU,22.2,-73.4,110,945.0,,,,,,,,,,,,,
AL051960,DONNA,72,19600908,600,L,HU,22.2,-74.3,105,947.0,,,,,,,,,,,,,
AL051960,DONNA,72,19600908,1200,,HU,22.3,-75.3,100,951.0,,,,,,,,,,,,,
AL051960,DONNA,72,19600908,1600,L,HU,22.4,-75.8,105,945.0,,,,,,,,,,,,,
AL051960,DONNA,72,19600908,1800,,HU,22.4,-76.1,105,945.0,,,,,,,,,,,,,
AL051960,DONNA,72,19600909,0,,HU,22.6,-76.9,110,939.0,,,,,,,,,,,,,
AL051960,DONNA,72,19600909,600,,HU,22.9,-77.8,110,942.0,,,,,,,,,,,,,
AL051960,DONNA,72,19600909,1200,,HU,23.2,-78.7,110,942.0,,,,,,,,,,,,,
AL051960,DONNA,72,19600909,1800,,HU,23.7,-79.4,110,944.0,,,,,,,,,,,,,
AL051960,DONNA,72,19600910,0,,HU,24.2,-80.1,115,938.0,,,,,,,,,,,,,
AL051960,DONNA,72,19600910,600,,HU,24.7,-80.8,125,930.0,,,,,,,,,,,,,
AL051960,DONNA,72,19600910,700,L,HU,24.8,-80.9,125,930.0,,,,,,,,,,,,,20.0
AL051960,DONNA,72,19600910,1200,,HU,25.3,-81.3,115,939.0,,,,,,,,,,,,,
AL051960,DONNA,72,19600910,1600,L,HU,25.9,-81.6,105,942.0,,,,,,,,,,,,,20.0
AL051960,DONNA,72,19600910,1800,,HU,26.3,-81.8,105,945.0,,,,,,,,,,,,,
AL051960,DONNA,72,19600911,0,,HU,27.3,-81.9,85,957.0,,,,,,,,,,,,,
AL051960,DONNA,72,19600911,600,,HU,28.3,-81.7,65,964.0,,,,,,,,,,,,,
AL051960,DONNA,72,19600911,1200,,HU,29.7,-81.0,75,968.0,,,,,,,,,,,,,
AL051960,DONNA,72,19600911,1800,,HU,31.1,-79.9,80,970.0,,,,,,,,,,,,,
AL051960,DONNA,72,19600912,0,,HU,33.0,-78.3,90,958.0,,,,,,,,,,,,,
AL051960,DONNA,72,19600912,400,L,HU,34.6,-77.3,90,958.0,,,,,,,,,,,,,50.0
AL051960,DONNA,72,19600912,600,,HU,35.1,-76.7,85,960.0,,,,,,,,,,,,,
AL051960,DONNA,72,19600912,1200,,HU,37.3,-74.8,85,,,,,,,,,,,,,,
AL051960,DONNA,72,19600912,1800,,HU,40.1,-73.3,85,959.0,,,,,,,,,,,,,
AL051960,DONNA,72,19600912,1900,L,HU,40.7,-72.9,85,959.0,,,,,,,,,,,,,50.0
AL051960,DONNA,72,19600912,2000,L,HU,41.3,-72.4,80,962.0,,,,,,,,,,,,,50.0
AL051960,DONNA,72,19600913,0,,TS,42.8,-71.2,60,969.0,,,,,,,,,,,,,
AL051960,DONNA,72,19600913,600,,EX,46.8,-68.6,60,,,,,,,,,,,,,,
AL051960,DONNA,72,19600913,1200,,EX,50.0,-66.0,60,,,,,,,,,,,,,,
AL051960,DONNA,72,19600913,1800,,EX,53.1,-62.5,60,,,,,,,,,,,,,,
AL051960,DONNA,72,19600914,0,,EX,56.0,-58.2,45,,,,,,,,,,,,,,
AL051960,DONNA,72,19600914,600,,EX,58.5,-54.0,40,,,,,,,,,,,,,,
AL051960,DONNA,72,19600914,1200,,EX,61.0,-50.0,40,,,,,,,,,,,,,,
AL061960,ETHEL,22,19600912,1800,,TD,22.0,-93.0,25,,,,,,,,,,,,,,
AL061960,ETHEL,22,19600913,0,,TD,22.3,-92.7,25,,,,,,,,,,,,,,
AL061960,ETHEL,22,19600913,600,,TD,22.4,-92.4,30,,,,,,,,,,,,,,
AL061960,ETHEL,22,19600913,1200,,TS,22.6,-92.1,35,,,,,,,,,,,,,,
AL061960,ETHEL,22,19600913,1800,,TS,22.8,-91.9,40,,,,,,,,,,,,,,
AL061960,ETHEL,22,19600914,0,,TS,23.1,-91.7,45,,,,,,,,,,,,,,
AL061960,ETHEL,22,19600914,600,,TS,23.4,-91.3,60,,,,,,,,,,,,,,
AL061960,ETHEL,22,19600914,1200,,HU,23.9,-90.8,80,,,,,,,,,,,,,,
AL061960,ETHEL,22,19600914,1800,,HU,25.6,-90.0,100,974.0,,,,,,,,,,,,,
AL061960,ETHEL,22,19600915,0,,HU,27.1,-89.2,100,976.0,,,,,,,,,,,,,
AL061960,ETHEL,22,19600915,600,,HU,28.4,-88.8,80,981.0,,,,,,,,,,,,,
AL061960,ETHEL,22,19600915,1200,,HU,29.4,-88.7,75,985.0,,,,,,,,,,,,,
AL061960,ETHEL,22,19600915,1800,,HU,30.1,-88.8,70,984.0,,,,,,,,,,,,,
AL061960,ETHEL,22,19600915,2100,L,HU,30.4,-89.0,70,980.0,,,,,,,,,,,,,20.0
AL061960,ETHEL,22,19600916,0,,TS,30.6,-89.1,55,,,,,,,,,,,,,,
AL061960,ETHEL,22,19600916,600,,TS,31.2,-89.0,40,,,,,,,,,,,,,,
AL061960,ETHEL,22,19600916,1200,,TD,32.0,-88.9,30,1007.0,,,,,,,,,,,,,
AL061960,ETHEL,22,19600916,1800,,TD,32.9,-88.7,25,1010.0,,,,,,,,,,,,,
AL061960,ETHEL,22,19600917,0,,TD,33.9,-88.4,25,1011.0,,,,,,,,,,,,,
AL061960,ETHEL,22,19600917,600,,TD,34.9,-88.0,20,1012.0,,,,,,,,,,,,,
AL061960,ETHEL,22,19600917,1200,,TD,35.9,-87.4,20,1013.0,,,,,,,,,,,,,
AL061960,ETHEL,22,19600917,1800,,TD,36.8,-86.6,20,1015.0,,,,,,,,,,,,,
AL071960,FLORENCE,40,19600917,600,,TD,20.9,-64.0,25,,,,,,,,,,,,,,
AL071960,FLORENCE,40,19600917,1200,,TD,21.1,-64.8,25,,,,,,,,,,,,,,
AL071960,FLORENCE,40,19600917,1800,,TD,21.2,-65.8,30,,,,,,,,,,,,,,
AL071960,FLORENCE,40,19600918,0,,TS,21.2,-66.8,35,,,,,,,,,,,,,,
AL071960,FLORENCE,40,19600918,600,,TS,21.0,-67.9,40,,,,,,,,,,,,,,
AL071960,FLORENCE,40,19600918,1200,,TS,20.9,-69.0,45,1000.0,,,,,,,,,,,,,
AL071960,FLORENCE,40,19600918,1800,,TS,20.9,-70.1,40,1003.0,,,,,,,,,,,,,
AL071960,FLORENCE,40,19600919,0,,TS,20.9,-71.2,40,1003.0,,,,,,,,,,,,,
AL071960,FLORENCE,40,19600919,600,,TS,21.0,-72.4,40,1004.0,,,,,,,,,,,,,
AL071960,FLORENCE,40,19600919,900,L,TS,21.1,-73.1,35,1004.0,,,,,,,,,,,,,
AL071960,FLORENCE,40,19600919,1200,,TS,21.1,-73.7,35,1006.0,,,,,,,,,,,,,
AL071960,FLORENCE,40,19600919,1800,,TD,21.5,-74.7,30,,,,,,,,,,,,,,
AL071960,FLORENCE,40,19600920,0,,TD,22.0,-75.6,30,,,,,,,,,,,,,,
AL071960,FLORENCE,40,19600920,600,,TD,22.6,-76.5,25,,,,,,,,,,,,,,
AL071960,FLORENCE,40,19600920,1200,,TD,23.2,-77.6,25,,,,,,,,,,,,,,
AL071960,FLORENCE,40,19600920,1800,,TD,23.5,-78.6,25,,,,,,,,,,,,,,
AL071960,FLORENCE,40,19600921,0,,TD,23.7,-79.6,25,,,,,,,,,,,,,,
AL071960,FLORENCE,40,19600921,600,,TD,23.7,-80.6,25,,,,,,,,,,,,,,
AL071960,FLORENCE,40,19600921,1200,,DB,23.6,-81.6,25,,,,,,,,,,,,,,
AL071960,FLORENCE,40,19600921,1800,,DB,23.4,-82.6,25,,,,,,,,,,,,,,
AL071960,FLORENCE,40,19600922,0,,DB,22.8,-83.6,25,,,,,,,,,,,,,,
AL071960,FLORENCE,40,19600922,600,,DB,22.3,-84.0,25,,,,,,,,,,,,,,
AL071960,FLORENCE,40,19600922,1200,,DB,22.0,-83.7,25,,,,,,,,,,,,,,
AL071960,FLORENCE,40,19600922,1800,,DB,22.3,-83.5,25,,,,,,,,,,,,,,
AL071960,FLORENCE,40,19600923,0,,DB,23.0,-83.2,25,,,,,,,,,,,,,,
AL071960,FLORENCE,40,19600923,600,,DB,24.0,-82.6,25,,,,,,,,,,,,,,
AL071960,FLORENCE,40,19600923,1200,,TD,24.9,-81.8,25,1005.0,,,,,,,,,,,,,
AL071960,FLORENCE,40,19600923,1800,,TD,25.9,-81.1,30,,,,,,,,,,,,,,
AL071960,FLORENCE,40,19600924,0,,TS,26.7,-80.5,35,1002.0,,,,,,,,,,,,,
AL071960,FLORENCE,40,19600924,600,,TS,27.3,-80.3,50,,,,,,,,,,,,,,
AL071960,FLORENCE,40,19600924,1200,,TS,27.5,-80.5,50,,,,,,,,,,,,,,
AL071960,FLORENCE,40,19600924,1800,,TS,27.6,-81.0,40,,,,,,,,,,,,,,
AL071960,FLORENCE,40,19600925,0,,TD,27.7,-81.8,30,,,,,,,,,,,,,,
AL071960,FLORENCE,40,19600925,600,,TD,27.8,-82.9,25,,,,,,,,,,,,,,
AL071960,FLORENCE,40,19600925,1200,,TD,27.9,-83.9,25,,,,,,,,,,,,,,
AL071960,FLORENCE,40,19600925,1800,,TD,28.3,-84.8,25,,,,,,,,,,,,,,
AL071960,FLORENCE,40,19600926,0,,TD,28.9,-85.6,25,,,,,,,,,,,,,,
AL071960,FLORENCE,40,19600926,600,,TD,29.5,-86.4,20,,,,,,,,,,,,,,
AL071960,FLORENCE,40,19600926,1200,,TD,30.1,-87.1,20,,,,,,,,,,,,,,
AL071960,FLORENCE,40,19600926,1800,,TD,30.8,-87.7,20,,,,,,,,,,,,,,
AL081960,UNNAMED,9,19600901,0,,TD,23.0,-49.0,30,,,,,,,,,,,,,,
AL081960,UNNAMED,9,19600901,600,,TS,24.0,-50.3,35,,,,,,,,,,,,,,
AL081960,UNNAMED,9,19600901,1200,,TS,25.5,-51.5,40,,,,,,,,,,,,,,
AL081960,UNNAMED,9,19600901,1800,,TS,27.0,-52.5,40,,,,,,,,,,,,,,
AL081960,UNNAMED,9,19600902,0,,TS,28.5,-52.8,35,,,,,,,,,,,,,,
AL081960,UNNAMED,9,19600902,600,,TS,29.8,-52.8,35,,,,,,,,,,,,,,
AL081960,UNNAMED,9,19600902,1200,,TD,31.1,-52.8,30,,,,,,,,,,,,,,
AL081960,UNNAMED,9,19600902,1800,,TD,32.3,-52.8,30,,,,,,,,,,,,,,
AL081960,UNNAMED,9,19600903,0,,TD,33.5,-52.5,25,,,,,,,,,,,,,,
AL011961,ANNA,32,19610717,1800,,TD,10.5,-46.0,30,,,,,,,,,,,,,,
AL011961,ANNA,32,19610718,0,,TD,10.6,-47.6,30,,,,,,,,,,,,,,
AL011961,ANNA,32,19610718,600,,TD,10.7,-49.3,30,,,,,,,,,,,,,,
AL011961,ANNA,32,19610718,1200,,TS,10.8,-51.0,35,,,,,,,,,,,,,,
AL011961,ANNA,32,19610718,1800,,TS,11.0,-52.5,35,,,,,,,,,,,,,,
AL011961,ANNA,32,19610719,0,,TS,11.2,-54.0,40,,,,,,,,,,,,,,
AL011961,ANNA,32,19610719,600,,TS,11.4,-55.5,40,,,,,,,,,,,,,,
AL011961,ANNA,32,19610719,1200,,TS,11.5,-57.0,45,,,,,,,,,,,,,,
AL011961,ANNA,32,19610719,1800,,TS,11.6,-58.5,45,,,,,,,,,,,,,,
AL011961,ANNA,32,19610720,0,,TS,11.7,-60.2,50,,,,,,,,,,,,,,
AL011961,ANNA,32,19610720,600,,TS,11.8,-62.0,55,,,,,,,,,,,,,,
AL011961,ANNA,32,19610720,1200,,TS,11.9,-63.8,60,,,,,,,,,,,,,,
AL011961,ANNA,32,19610720,1800,,HU,12.4,-65.6,65,999.0,,,,,,,,,,,,,
AL011961,ANNA,32,19610721,0,,HU,12.9,-67.5,65,1002.0,,,,,,,,,,,,,
AL011961,ANNA,32,19610721,600,,HU,13.2,-69.5,75,992.0,,,,,,,,,,,,,
AL011961,ANNA,32,19610721,1200,,HU,13.4,-71.3,80,980.0,,,,,,,,,,,,,
AL011961,ANNA,32,19610721,1800,,HU,13.6,-73.1,80,981.0,,,,,,,,,,,,,
AL011961,ANNA,32,19610722,0,,HU,13.7,-74.8,80,984.0,,,,,,,,,,,,,
AL011961,ANNA,32,19610722,600,,HU,14.0,-76.5,80,983.0,,,,,,,,,,,,,
AL011961,ANNA,32,19610722,1200,,HU,14.5,-78.2,90,976.0,,,,,,,,,,,,,
AL011961,ANNA,32,19610722,1800,,HU,15.1,-79.9,85,,,,,,,,,,,,,,
AL011961,ANNA,32,19610723,0,,HU,15.2,-81.4,70,990.0,,,,,,,,,,,,,
AL011961,ANNA,32,19610723,600,,HU,15.3,-82.9,70,,,,,,,,,,,,,,
AL011961,ANNA,32,19610723,1200,L,HU,15.8,-84.3,70,992.0,,,,,,,,,,,,,
AL011961,ANNA,32,19610723,1800,,HU,16.1,-85.7,80,981.0,,,,,,,,,,,,,
AL011961,ANNA,32,19610724,0,,HU,16.1,-86.7,75,989.0,,,,,,,,,,,,,
AL011961,ANNA,32,19610724,100,L,HU,16.1,-86.9,75,989.0,,,,,,,,,,,,,
AL011961,ANNA,32,19610724,600,,HU,16.2,-87.7,75,,,,,,,,,,,,,,
AL011961,ANNA,32,19610724,1000,L,HU,16.4,-88.5,75,,,,,,,,,,,,,,
AL011961,ANNA,32,19610724,1200,,HU,16.5,-88.7,65,,,,,,,,,,,,,,
AL011961,ANNA,32,19610724,1800,,TS,16.8,-89.7,45,,,,,,,,,,,,,,
AL011961,ANNA,32,19610725,0,,TD,17.0,-90.7,30,,,,,,,,,,,,,,
AL021961,BETSY,58,19610902,600,,TS,13.3,-41.6,55,,,,,,,,,,,,,,
AL021961,BETSY,58,19610902,1200,,TS,13.8,-42.6,60,,,,,,,,,,,,,,
AL021961,BETSY,58,19610902,1800,,HU,14.3,-43.6,70,,,,,,,,,,,,,,
AL021961,BETSY,58,19610903,0,,HU,14.8,-44.6,80,,,,,,,,,,,,,,
AL021961,BETSY,58,19610903,600,,HU,15.3,-45.6,85,,,,,,,,,,,,,,
AL021961,BETSY,58,19610903,1200,,HU,15.9,-46.7,90,973.0,,,,,,,,,,,,,
AL021961,BETSY,58,19610903,1800,,HU,17.0,-47.9,85,,,,,,,,,,,,,,
AL021961,BETSY,58,19610904,0,,HU,18.2,-49.0,80,981.0,,,,,,,,,,,,,
AL021961,BETSY,58,19610904,600,,HU,19.4,-49.8,80,,,,,,,,,,,,,,
AL021961,BETSY,58,19610904,1200,,HU,20.7,-50.1,75,986.0,,,,,,,,,,,,,
AL021961,BETSY,58,19610904,1800,,HU,22.0,-50.2,75,982.0,,,,,,,,,,,,,
AL021961,BETSY,58,19610905,0,,HU,23.2,-50.6,85,,,,,,,,,,,,,,
AL021961,BETSY,58,19610905,600,,HU,24.4,-51.4,95,,,,,,,,,,,,,,
AL021961,BETSY,58,19610905,1200,,HU,25.6,-52.1,105,957.0,,,,,,,,,,,,,
AL021961,BETSY,58,19610905,1800,,HU,27.0,-52.9,110,,,,,,,,,,,,,,
AL021961,BETSY,58,19610906,0,,HU,28.5,-54.0,115,952.0,,,,,,,,,,,,,
