id,name,entries,date,time,record_identifier,status,lat,lon,vmax,pres,34ne,34se,34sw,34nw,50ne,50se,50sw,50nw,64ne,64se,64sw,64nw,rmax
AL102023,IDALIA,54,20230901,600,,EX,32.7,-70.5,50,997,200,160,180,200,0,0,80,100,0,0,0,0,80.0
AL102023,IDALIA,54,20230901,1200,,EX,32.3,-68.8,50,998,200,150,180,200,0,0,0,120,0,0,0,0,100.0
AL132023,LEE,55,20230915,1800,,HU,37.1,-66.7,75,962,270,270,240,300,160,170,120,150,90,80,70,100,75.0
AL132023,LEE,55,20230916,0,,HU,38.7,-65.9,75,963,300,300,250,300,180,180,150,180,90,120,110,100,90.0
AL132023,LEE,55,20230916,600,,EX,40.9,-66.0,70,965,300,300,250,270,180,180,160,180,0,120,110,0,100.0
AL132023,LEE,55,20230916,1200,,EX,42.7,-66.3,65,965,220,280,200,140,130,150,0,80,0,100,0,0,100.0
AL132023,LEE,55,20230916,1800,,EX,43.8,-66.4,55,968,220,280,200,140,130,150,0,80,0,0,0,0,100.0
AL132023,LEE,55,20230916,2000,L,EX,44.3,-66.3,55,970,220,280,200,140,130,150,0,80,0,0,0,0,100.0
AL132023,LEE,55,20230917,0,,EX,44.7,-66.2,55,979,220,280,170,100,60,100,0,60,0,0,0,0,100.0
AL132023,LEE,55,20230917,600,,EX,45.9,-64.8,50,986,210,250,150,0,0,120,0,0,0,0,0,0,120.0
AL132023,LEE,55,20230917,1200,,EX,47.3,-63.0,40,989,210,250,150,0,0,0,0,0,0,0,0,0,120.0
AL162023,OPHELIA,15,20230921,1200,,EX,28.5,-76.0,30,1012,0,0,0,0,0,0,0,0,0,0,0,0,150.0
AL162023,OPHELIA,15,20230921,1800,,EX,29.0,-75.6,30,1012,0,0,0,0,0,0,0,0,0,0,0,0,150.0
AL162023,OPHELIA,15,20230922,0,,EX,29.5,-75.3,35,1008,210,0,0,180,0,0,0,0,0,0,0,0,120.0
AL162023,OPHELIA,15,20230922,600,,EX,30.3,-75.1,40,1002,210,0,0,180,0,0,0,0,0,0,0,0,100.0
AL162023,OPHELIA,15,20230922,1200,,EX,31.6,-75.5,50,996,240,0,60,180,0,0,0,90,0,0,0,0,90.0
AL162023,OPHELIA,15,20230922,1800,,TS,32.7,-76.1,60,989,270,70,70,160,0,0,40,80,0,0,0,0,60.0
AL162023,OPHELIA,15,20230923,0,,TS,33.3,-76.6,60,983,270,90,120,120,0,0,60,60,0,0,0,0,40.0
AL162023,OPHELIA,15,20230923,600,,TS,33.8,-77.1,60,981,270,90,120,90,40,40,50,60,0,0,0,0,30.0
AL162023,OPHELIA,15,20230923,1015,L,TS,34.7,-77.1,60,981,270,120,90,80,40,40,50,60,0,0,0,0,30.0
AL162023,OPHELIA,15,20230923,1200,,TS,35.1,-77.1,50,982,270,120,80,60,40,40,0,40,0,0,0,0,40.0
AL162023,OPHELIA,15,20230923,1800,,TS,36.3,-77.5,40,997,270,120,0,40,0,0,0,0,0,0,0,0,100.0
AL162023,OPHELIA,15,20230924,0,,EX,36.8,-77.6,30,1002,0,0,0,0,0,0,0,0,0,0,0,0,150.0
AL162023,OPHELIA,15,20230924,600,,EX,37.2,-77.6,25,1006,0,0,0,0,0,0,0,0,0,0,0,0,150.0
AL162023,OPHELIA,15,20230924,1200,,EX,37.9,-77.4,20,1009,0,0,0,0,0,0,0,0,0,0,0,0,200.0
AL162023,OPHELIA,15,20230924,1800,,EX,38.9,-76.9,20,1010,0,0,0,0,0,0,0,0,0,0,0,0,200.0
